Unnamed: 0,doc_id,Untagged,ActorsAbstractions,ActorsPeople,SignpostingMetadiscourse,OrganizationNarrative,OrganizationReasoning,SentimentNegative,SentimentPositive,SignpostingAcademicWritingMoves,ConfidenceHedged,ActorsPublicEntities,PlanningStrategy,StanceEmphatic,ConfidenceHigh,PlanningFuture,ActorsFirstPerson,CitationAuthority,StanceModerated,CitationNeutral,CitationControversy
71,CENG_S0926860X17300893,0.13113153360137852,0.15954968944099376,0.08937960042060988,0.12413793103448276,0.21442885771543083,0.1611001964636542,0.11209964412811387,0.07008964955175224,0.10344827586206895,0.1167192429022082,0.02666666666666667,0.02756892230576441,0.06565656565656566,0.09473684210526316,0.02232142857142857,0.044117647058823525,0.18055555555555555,0.12727272727272726,0.14705882352941177,0.0
72,CENG_S0926860X17303460,0.20953475014359563,0.18905279503105588,0.054679284963196635,0.0896551724137931,0.22044088176352702,0.22003929273084477,0.11387900355871886,0.06764466177669112,0.14106583072100315,0.0914826498422713,0.03333333333333333,0.047619047619047616,0.15151515151515152,0.031578947368421054,0.026785714285714284,0.051470588235294115,0.2638888888888889,0.14545454545454545,0.11764705882352941,0.0
73,CENG_S0926860X17304738,0.17087880528431937,0.1607142857142857,0.1398527865404837,0.09793103448275861,0.3226452905811623,0.21218074656188604,0.07295373665480426,0.057864710676446614,0.219435736677116,0.09463722397476342,0.021666666666666667,0.10776942355889724,0.08585858585858587,0.07894736842105263,0.06696428571428571,0.058823529411764705,0.29166666666666663,0.10909090909090909,0.08823529411764705,0.030303030303030304
74,CENG_S0926860X17305690,0.12785755313038483,0.14324534161490682,0.0935856992639327,0.06896551724137931,0.11623246492985971,0.1218074656188605,0.15480427046263343,0.05215973920130399,0.09717868338557994,0.1167192429022082,0.015000000000000001,0.03258145363408521,0.04040404040404041,0.06315789473684211,0.008928571428571428,0.03676470588235294,0.20833333333333331,0.18181818181818182,0.14705882352941177,0.0
75,CENG_S0926860X18300632,0.15772544514646755,0.14130434782608695,0.12933753943217666,0.13517241379310344,0.21442885771543083,0.22789783889980353,0.09786476868327401,0.06845965770171149,0.23510971786833856,0.07255520504731862,0.018333333333333333,0.03508771929824561,0.10101010101010102,0.05263157894736842,0.04464285714285714,0.044117647058823525,0.15277777777777776,0.10909090909090909,0.058823529411764705,0.0
76,CENG_S0926860X18305532,0.27007466973004024,0.3532608695652174,0.08201892744479496,0.3310344827586207,0.2444889779559118,0.481335952848723,0.1868327402135231,0.1263243683781581,0.21003134796238243,0.21766561514195581,0.035,0.16791979949874686,0.2272727272727273,0.1368421052631579,0.09375,0.5441176470588235,0.09722222222222221,0.45454545454545453,0.14705882352941177,0.0
77,CENG_S0926860X19301851,0.15117748420448018,0.16770186335403725,0.10304942166140904,0.0993103448275862,0.1282565130260521,0.22200392927308446,0.14056939501779359,0.04482477587612062,0.15673981191222572,0.05993690851735015,0.025,0.05012531328320802,0.09090909090909091,0.042105263157894736,0.03125,0.09558823529411764,0.15277777777777776,0.19999999999999998,0.08823529411764705,0.030303030303030304
78,CENG_S2451904917302731,0.10775416427340609,0.156055900621118,0.035751840168243953,0.11586206896551723,0.08817635270541081,0.1768172888015717,0.10320284697508895,0.057864710676446614,0.05642633228840125,0.1167192429022082,0.025,0.07017543859649122,0.06060606060606061,0.03684210526315789,0.07589285714285714,0.007352941176470588,0.1388888888888889,0.05454545454545454,0.08823529411764705,0.030303030303030304
79,CENG_S2451904917304833,0.1463526708788053,0.12422360248447203,0.07255520504731862,0.07310344827586207,0.17034068136272543,0.11001964636542239,0.15302491103202845,0.08638956805215973,0.11285266457680251,0.12302839116719243,0.023333333333333334,0.05263157894736842,0.09595959595959597,0.09999999999999999,0.0625,0.0,0.1111111111111111,0.07272727272727272,0.0,0.12121212121212122
80,CHEM_S0022286016304136,0.018724870763928776,0.029503105590062105,0.013669821240799159,0.01655172413793103,0.020040080160320637,0.011787819253438112,0.019572953736654804,0.0057049714751426246,0.02821316614420063,0.012618296529968454,0.008333333333333333,0.012531328320802004,0.010101010101010102,0.010526315789473684,0.0,0.007352941176470588,0.013888888888888888,0.01818181818181818,0.0,0.0
81,CHEM_S0026265X15003331,0.16800689259046525,0.15644409937888196,0.07570977917981073,0.10620689655172413,0.12424849699398796,0.17092337917485265,0.051601423487544484,0.035044824775876116,0.1786833855799373,0.07570977917981073,0.04,0.017543859649122806,0.08080808080808081,0.05263157894736842,0.026785714285714284,0.022058823529411763,0.2222222222222222,0.34545454545454546,0.08823529411764705,0.0
82,CHEM_S0039914016306634,0.15008615738081563,0.1762422360248447,0.13144058885383805,0.06758620689655172,0.19038076152304606,0.10412573673870333,0.07473309608540925,0.05052974735126324,0.1974921630094044,0.03785488958990536,0.06833333333333334,0.020050125313283207,0.05050505050505051,0.03684210526315789,0.02232142857142857,0.08088235294117647,0.19444444444444442,0.07272727272727272,0.029411764705882353,0.030303030303030304
83,CHEM_S003991401731024X,0.1980470993681792,0.19332298136645962,0.10620399579390116,0.10620689655172413,0.19038076152304606,0.0943025540275049,0.13523131672597863,0.061124694376528114,0.225705329153605,0.050473186119873815,0.04833333333333334,0.15789473684210525,0.025252525252525256,0.04736842105263158,0.049107142857142856,0.029411764705882353,0.1388888888888889,0.16363636363636364,0.0,0.030303030303030304
84,CHEM_S0039914018312529,0.14618035611717403,0.1855590062111801,0.054679284963196635,0.09655172413793103,0.2665330661322645,0.16502946954813358,0.06939501779359429,0.036674816625916866,0.16927899686520376,0.09779179810725552,0.04,0.002506265664160401,0.04040404040404041,0.08421052631578947,0.04464285714285714,0.014705882352941176,0.16666666666666666,0.0,0.3529411764705882,0.09090909090909091
85,CHEM_S0039914019310239,0.21010913268236647,0.1746894409937888,0.07045215562565721,0.14206896551724138,0.2725450901803607,0.25343811394891946,0.11921708185053378,0.08801955990220049,0.3573667711598746,0.11041009463722398,0.03666666666666667,0.03258145363408521,0.06565656565656566,0.09473684210526316,0.04464285714285714,0.007352941176470588,0.125,0.23636363636363636,0.1764705882352941,0.0
86,CHEM_S0165993616302199,0.10758184951177485,0.1777950310559006,0.031545741324921134,0.15172413793103448,0.10220440881763526,0.16699410609037327,0.12099644128113879,0.05460472697636511,0.15673981191222572,0.1167192429022082,0.03333333333333333,0.047619047619047616,0.06565656565656566,0.031578947368421054,0.04464285714285714,0.022058823529411763,0.1111111111111111,0.10909090909090909,0.029411764705882353,0.0
87,CHEM_S0165993618306356,0.13997702469844917,0.17197204968944096,0.042060988433228176,0.15586206896551724,0.1623246492985972,0.22200392927308446,0.0889679715302491,0.04645476772616137,0.2727272727272727,0.22082018927444794,0.03666666666666667,0.03258145363408521,0.06565656565656566,0.09473684210526316,0.03571428571428571,0.029411764705882353,0.09722222222222221,0.18181818181818182,0.08823529411764705,0.030303030303030304
88,CHEM_S1388248116303113,0.05123492245835727,0.06754658385093168,0.03259726603575184,0.02896551724137931,0.06412825651302605,0.05697445972495088,0.04804270462633452,0.021189894050529744,0.04075235109717868,0.05362776025236593,0.021666666666666667,0.015037593984962405,0.06565656565656566,0.010526315789473684,0.0,0.0,0.06944444444444445,0.03636363636363636,0.0,0.0
89,CHEM_S1388248118302935,0.05617461229178633,0.07259316770186336,0.02628811777076761,0.031724137931034485,0.050100200400801605,0.02554027504911591,0.06227758007117438,0.022819885900570495,0.0658307210031348,0.031545741324921134,0.018333333333333333,0.012531328320802004,0.015151515151515152,0.015789473684210527,0.004464285714285714,0.014705882352941176,0.06944444444444445,0.03636363636363636,0.058823529411764705,0.030303030303030304
90,CHEM_S1388248118303084,0.07593337162550258,0.10054347826086954,0.023133543638275498,0.08551724137931034,0.06412825651302605,0.15520628683693516,0.08362989323843416,0.032599837000814993,0.034482758620689655,0.0694006309148265,0.02,0.03759398496240601,0.10101010101010102,0.05789473684210526,0.0625,0.014705882352941176,0.041666666666666664,0.07272727272727272,0.14705882352941177,0.06060606060606061
91,CHEM_S1388248119300360,0.12182653647329122,0.1451863354037267,0.05362776025236593,0.056551724137931025,0.15831663326653306,0.10019646365422395,0.02669039145907473,0.07008964955175224,0.10031347962382445,0.10725552050473186,0.01,0.010025062656641603,0.07575757575757576,0.07894736842105263,0.008928571428571428,0.014705882352941176,0.18055555555555555,0.12727272727272726,0.0,0.0
92,CHEM_S1388248119300554,0.048765077541642735,0.04774844720496894,0.00946372239747634,0.019310344827586208,0.1222444889779559,0.06090373280943025,0.03914590747330961,0.014669926650366746,0.050156739811912224,0.05362776025236593,0.016666666666666666,0.015037593984962405,0.03535353535353536,0.015789473684210527,0.008928571428571428,0.007352941176470588,0.05555555555555555,0.03636363636363636,0.029411764705882353,0.0
93,CHEM_S1388248119302267,0.08994830557151062,0.06133540372670807,0.04521556256572029,0.06068965517241379,0.05410821643286573,0.043222003929273084,0.056939501779359435,0.019559902200488997,0.0658307210031348,0.06624605678233439,0.0033333333333333335,0.03258145363408521,0.020202020202020204,0.04736842105263158,0.02232142857142857,0.007352941176470588,0.027777777777777776,0.07272727272727272,0.0,0.0
94,CHEM_S1388248119302796,0.06536473291211947,0.07958074534161491,0.044164037854889586,0.06206896551724138,0.036072144288577156,0.10216110019646364,0.06405693950177935,0.024449877750611245,0.06269592476489028,0.06624605678233439,0.03166666666666667,0.03508771929824561,0.10606060606060606,0.031578947368421054,0.013392857142857142,0.007352941176470588,0.1111111111111111,0.10909090909090909,0.058823529411764705,0.0
95,CHEM_S1388248119303078,0.09890867317633543,0.08850931677018634,0.023133543638275498,0.06620689655172414,0.06613226452905811,0.09037328094302553,0.03202846975088968,0.02037489812550937,0.11912225705329155,0.02839116719242902,0.013333333333333334,0.02756892230576441,0.020202020202020204,0.010526315789473684,0.013392857142857142,0.0,0.1388888888888889,0.05454545454545454,0.058823529411764705,0.0
96,CHEM_S2376999816300137,0.11068351522113729,0.14596273291925463,0.03680336487907466,0.07448275862068965,0.10821643286573145,0.11198428290766207,0.10676156583629892,0.06764466177669112,0.16300940438871472,0.05362776025236593,0.043333333333333335,0.010025062656641603,0.07575757575757576,0.02631578947368421,0.03125,0.051470588235294115,0.08333333333333333,0.14545454545454545,0.11764705882352941,0.0
97,CHEM_S2376999816300204,0.19270534175761056,0.2092391304347826,0.008412197686645636,0.19310344827586207,0.2725450901803607,0.174852652259332,0.33629893238434166,0.09372453137734311,0.20689655172413793,0.15141955835962143,0.05166666666666667,0.17042606516290726,0.15151515151515152,0.11052631578947368,0.125,0.09558823529411764,0.1111111111111111,0.3818181818181818,0.20588235294117646,0.0
98,CHEM_S2405830019302447,0.06358414704192993,0.06172360248447204,0.0021030494216614094,0.05517241379310345,0.09218436873747493,0.06090373280943025,0.06405693950177935,0.027709861450692746,0.04702194357366771,0.050473186119873815,0.015000000000000001,0.015037593984962405,0.030303030303030304,0.042105263157894736,0.017857142857142856,0.007352941176470588,0.05555555555555555,0.03636363636363636,0.058823529411764705,0.0
99,CHEM_S2405830019303842,0.02274554853532453,0.040760869565217385,0.016824395373291272,0.015172413793103448,0.052104208416833664,0.013752455795677798,0.03558718861209965,0.012224938875305623,0.04702194357366771,0.018927444794952678,0.016666666666666666,0.005012531328320802,0.025252525252525256,0.010526315789473684,0.008928571428571428,0.0,0.0,0.01818181818181818,0.029411764705882353,0.0
100,COMP_S0031320316301224,0.18282596209075244,0.2892080745341615,0.05362776025236593,0.1793103448275862,0.1623246492985972,0.22593320235756384,0.11743772241992881,0.06764466177669112,0.1786833855799373,0.15141955835962143,0.12833333333333335,0.07769423558897243,0.14141414141414144,0.16842105263157894,0.12053571428571427,0.20588235294117646,0.19444444444444442,0.4909090909090909,0.14705882352941177,0.030303030303030304
101,COMP_S0031320319301608,0.2875358989086732,0.3796583850931677,0.06624605678233439,0.3393103448275862,0.47094188376753504,0.3831041257367387,0.4234875444839858,0.1491442542787286,0.3510971786833856,0.32492113564668773,0.05666666666666667,0.14285714285714285,0.3282828282828283,0.25789473684210523,0.07589285714285714,0.2647058823529412,0.3611111111111111,0.8363636363636363,0.4411764705882353,0.0
102,COMP_S0164121215000151,0.47288914417001726,0.5920031055900621,0.5236593059936908,0.5406896551724137,0.4609218436873747,1.0,0.2384341637010676,0.16951915240423795,0.9999999999999999,0.29337539432176657,0.095,0.17543859649122806,0.43434343434343436,0.2263157894736842,0.017857142857142856,0.7058823529411764,0.38888888888888884,0.43636363636363634,0.4411764705882353,0.5151515151515151
103,COMP_S0164121215002010,0.17466973004020678,0.3016304347826087,0.31230283911671924,0.18482758620689654,0.188376753507014,0.343811394891945,0.06049822064056939,0.05378973105134474,0.14733542319749215,0.1419558359621451,0.3066666666666667,0.12781954887218044,0.32323232323232326,0.05789473684210526,0.049107142857142856,0.4117647058823529,0.2777777777777778,0.6363636363636364,0.29411764705882354,0.09090909090909091
104,COMP_S0164121219302262,0.3701321079839173,0.5097049689440993,0.2975814931650894,0.29931034482758617,0.4609218436873747,0.34577603143418467,0.26868327402135234,0.18255908720456396,0.30407523510971785,0.30914826498422715,0.3016666666666667,0.20551378446115287,0.13636363636363638,0.14736842105263157,0.16964285714285712,0.11764705882352941,0.3194444444444444,0.16363636363636364,0.38235294117647056,0.2727272727272727
105,COMP_S0167865515001531,0.06823664560597358,0.09860248447204967,0.021030494216614088,0.08137931034482758,0.038076152304609215,0.11001964636542239,0.11565836298932383,0.040749796251018745,0.37617554858934166,0.08832807570977919,0.05166666666666667,0.02756892230576441,0.10101010101010102,0.07894736842105263,0.02232142857142857,0.051470588235294115,0.041666666666666664,0.14545454545454545,0.058823529411764705,0.06060606060606061
106,COMP_S0167865518305099,0.032510051694428485,0.04852484472049689,0.006309148264984228,0.023448275862068962,0.038076152304609215,0.0530451866404715,0.033807829181494664,0.026079869600651995,0.11598746081504702,0.031545741324921134,0.006666666666666667,0.005012531328320802,0.06060606060606061,0.05789473684210526,0.017857142857142856,0.10294117647058823,0.041666666666666664,0.01818181818181818,0.058823529411764705,0.0
107,COMP_S0306437915000459,0.4248133256748995,0.5244565217391304,0.092534174553102,0.5282758620689655,0.7334669338677354,0.5717092337917484,0.7135231316725978,0.23390383048084756,0.7147335423197492,0.5047318611987381,0.7716666666666667,0.21303258145363407,0.3585858585858586,0.37894736842105264,0.27232142857142855,0.22058823529411764,0.1388888888888889,0.36363636363636365,0.5588235294117647,0.06060606060606061
108,COMP_S1077314215002040,0.29144170017231474,0.3656832298136646,0.138801261829653,0.25103448275862067,0.406813627254509,0.4656188605108055,0.27580071174377224,0.11165444172779136,0.4263322884012539,0.29337539432176657,0.05333333333333334,0.11528822055137844,0.1767676767676768,0.20526315789473684,0.1607142857142857,0.6985294117647058,0.2222222222222222,0.32727272727272727,0.3235294117647059,0.09090909090909091
109,COMP_S1383762119304643,0.18351522113727742,0.29037267080745344,0.24185068349106204,0.11862068965517242,0.23847695390781562,0.15324165029469547,0.11387900355871886,0.07823960880195599,0.18495297805642633,0.167192429022082,0.11333333333333334,0.12280701754385964,0.06060606060606061,0.1368421052631579,0.12053571428571427,0.16176470588235295,0.013888888888888888,0.21818181818181817,0.029411764705882353,0.09090909090909091
110,COMP_S1389128617300464,0.37765651924181504,0.6156832298136645,0.4468980021030494,0.33379310344827584,0.48296593186372744,0.3889980353634578,0.3487544483985765,0.17685411572942134,0.2727272727272727,0.30914826498422715,0.14,0.22305764411027568,0.3383838383838384,0.20526315789473684,0.22767857142857142,0.27205882352941174,0.7222222222222222,0.32727272727272727,0.4411764705882353,0.06060606060606061
111,COMP_S1389128618300677,0.2747271682940839,0.48757763975155277,0.13459516298633017,0.27999999999999997,0.34068136272545085,0.7033398821218074,0.22064056939501778,0.14832925835370822,0.1786833855799373,0.21451104100946372,0.13,0.08020050125313283,0.196969696969697,0.3368421052631579,0.09821428571428571,0.5955882352941176,0.2638888888888889,0.509090909090909,0.23529411764705882,0.0
112,COMP_S1570870518300763,0.29086731763354395,0.578027950310559,0.18086225026288116,0.3117241379310345,0.37675350701402804,0.4715127701375246,0.26868327402135234,0.06519967400163,0.1786833855799373,0.17981072555205047,0.011666666666666667,0.12781954887218044,0.19191919191919193,0.20526315789473684,0.3125,0.022058823529411763,0.06944444444444445,0.5272727272727272,0.029411764705882353,0.09090909090909091
113,COMP_S1574119217305382,0.06323951751866744,0.12072981366459626,0.050473186119873815,0.06482758620689655,0.10420841683366733,0.04715127701375245,0.046263345195729534,0.05460472697636511,0.15047021943573669,0.05678233438485804,0.058333333333333334,0.05263157894736842,0.045454545454545456,0.015789473684210527,0.09375,0.022058823529411763,0.0,0.07272727272727272,0.08823529411764705,0.0
114,COMP_S2352711016300024,0.033256748994830554,0.026397515527950305,0.019978969505783383,0.034482758620689655,0.03206412825651302,0.03536345776031434,0.0071174377224199285,0.027709861450692746,0.09717868338557994,0.025236593059936908,0.04166666666666667,0.012531328320802004,0.025252525252525256,0.015789473684210527,0.013392857142857142,0.007352941176470588,0.027777777777777776,0.03636363636363636,0.0,0.030303030303030304
115,COMP_S2352711017300080,0.021941412981045374,0.012810559006211177,0.00946372239747634,0.027586206896551724,0.008016032064128254,0.043222003929273084,0.014234875444839859,0.02200488997555012,0.01567398119122257,0.018927444794952678,0.025,0.03258145363408521,0.05555555555555556,0.042105263157894736,0.004464285714285714,0.0661764705882353,0.0,0.05454545454545454,0.0,0.0
116,COMP_S2352711017300304,0.06002297530155083,0.11840062111801242,0.07150368033648791,0.0496551724137931,0.09218436873747493,0.11591355599214145,0.056939501779359435,0.04482477587612062,0.09090909090909091,0.10094637223974763,0.043333333333333335,0.042606516290726815,0.09090909090909091,0.042105263157894736,0.049107142857142856,0.044117647058823525,0.027777777777777776,0.10909090909090909,0.11764705882352941,0.0
117,COMP_S2352711018300797,0.11257897759908098,0.21622670807453415,0.021030494216614088,0.11586206896551723,0.14829659318637273,0.11787819253438112,0.07117437722419928,0.04971475142624287,0.13166144200626959,0.08201892744479496,0.07500000000000001,0.05012531328320802,0.05555555555555556,0.031578947368421054,0.026785714285714284,0.022058823529411763,0.05555555555555555,0.16363636363636364,0.058823529411764705,0.0
118,COMP_S2352711018300980,0.08989086731763354,0.13819875776397514,0.08937960042060988,0.06344827586206896,0.1442885771543086,0.06286836935166994,0.02669039145907473,0.033414832925835365,0.23197492163009403,0.0914826498422713,0.060000000000000005,0.06265664160401002,0.05555555555555556,0.07894736842105263,0.08482142857142856,0.022058823529411763,0.06944444444444445,0.10909090909090909,0.029411764705882353,0.0
119,COMP_S2352711018302164,0.05376220562894887,0.10364906832298135,0.04521556256572029,0.04827586206896552,0.1002004008016032,0.07858546168958741,0.06405693950177935,0.02526487367563162,0.10344827586206895,0.0473186119873817,0.016666666666666666,0.06516290726817042,0.09595959595959597,0.042105263157894736,0.017857142857142856,0.0661764705882353,0.06944444444444445,0.01818181818181818,0.058823529411764705,0.0
120,DECI_S0167668717304262,0.08087306145893165,0.08190993788819875,0.08622502628811778,0.08275862068965517,0.2004008016032064,0.1316306483300589,0.046263345195729534,0.035859820700896494,0.13166144200626959,0.08832807570977919,0.09833333333333334,0.03007518796992481,0.07575757575757576,0.07894736842105263,0.5669642857142857,0.11029411764705882,0.08333333333333333,0.05454545454545454,0.058823529411764705,0.030303030303030304
121,DECI_S0965856414001189,0.19787478460654798,0.28843167701863354,0.08727655099894847,0.12137931034482757,0.27855711422845686,0.3163064833005894,0.14768683274021352,0.12469437652811736,0.20689655172413793,0.2902208201892745,0.043333333333333335,0.10275689223057644,0.09090909090909091,0.16842105263157894,0.09821428571428571,0.19852941176470587,0.16666666666666666,0.6181818181818182,0.9411764705882353,0.30303030303030304
122,DECI_S0965856415301865,0.1904078116025273,0.16149068322981364,0.1892744479495268,0.19724137931034483,0.4048096192384769,0.20432220039292728,0.07829181494661921,0.05378973105134474,0.18181818181818182,0.20189274447949526,0.05666666666666667,0.08521303258145363,0.14141414141414144,0.07894736842105263,0.09375,0.15441176470588236,0.38888888888888884,0.21818181818181817,0.3235294117647059,0.030303030303030304
123,DECI_S0965856416302208,0.2660539919586445,0.24107142857142852,0.4374342797055731,0.29379310344827586,0.6853707414829658,0.33595284872298625,0.24021352313167257,0.08638956805215973,0.32601880877742945,0.29337539432176657,0.15166666666666667,0.10776942355889724,0.16161616161616163,0.19473684210526315,0.29910714285714285,0.014705882352941176,0.5,0.2545454545454545,0.29411764705882354,0.0
124,DECI_S0965856416304888,0.26266513497989663,0.27717391304347827,0.580441640378549,0.23448275862068965,0.5270541082164328,0.381139489194499,0.22064056939501778,0.1654441727791361,0.29780564263322884,0.20504731861198736,0.10833333333333334,0.24060150375939848,0.22222222222222224,0.21578947368421053,0.10714285714285714,0.2647058823529412,0.19444444444444442,0.14545454545454545,0.20588235294117646,0.0
125,DECI_S0965856416307170,0.2411832280298679,0.41886645962732916,0.22292323869610933,0.2551724137931034,0.45891783567134264,0.49705304518664045,0.2277580071174377,0.08720456397718011,0.4263322884012539,0.305993690851735,0.08333333333333334,0.16791979949874686,0.15151515151515152,0.1368421052631579,0.2544642857142857,0.38235294117647056,0.2361111111111111,0.509090909090909,0.11764705882352941,0.09090909090909091
126,DECI_S096585641730352X,0.2575531303848363,0.34433229813664595,0.21556256572029442,0.31999999999999995,0.6452905811623246,0.33398821218074654,0.15480427046263343,0.06193969030154849,0.5548589341692789,0.4037854889589905,0.045000000000000005,0.15037593984962405,0.16666666666666669,0.15789473684210525,0.17410714285714285,0.08823529411764705,0.4305555555555555,0.6363636363636364,0.20588235294117646,0.06060606060606061
127,DECI_S0965856417304731,0.22728317059161401,0.3982919254658385,0.22712933753943215,0.24275862068965515,0.15430861723446893,0.2691552062868369,0.2918149466192171,0.07090464547677262,0.24137931034482757,0.2744479495268139,0.11,0.09273182957393483,0.16161616161616163,0.11052631578947368,0.06696428571428571,0.27205882352941174,0.3333333333333333,0.3818181818181818,0.08823529411764705,0.06060606060606061
128,DECI_S0965856417314866,0.19121194715680645,0.25232919254658387,0.13774973711882227,0.18482758620689654,0.3166332665330661,0.19646365422396855,0.197508896797153,0.061124694376528114,0.12539184952978055,0.21766561514195581,0.065,0.09774436090225563,0.14646464646464646,0.05263157894736842,0.05357142857142857,0.16911764705882354,0.06944444444444445,0.12727272727272726,0.2647058823529412,0.0
129,DECI_S0965856418307134,0.33566915565766803,0.39751552795031053,0.3270241850683491,0.336551724137931,0.2725450901803607,0.275049115913556,0.21530249110320282,0.24042379788101056,0.10031347962382445,0.5299684542586751,0.19166666666666668,0.3258145363408521,0.2777777777777778,0.19473684210526315,0.21428571428571427,0.1838235294117647,0.06944444444444445,0.2909090909090909,0.29411764705882354,0.12121212121212122
130,DECI_S0965856418315751,0.42079264790350374,0.327639751552795,0.7308096740273397,0.3393103448275862,0.45891783567134264,0.37721021611001965,0.5266903914590747,0.32762836185819066,0.2507836990595611,0.5646687697160884,0.1366666666666667,0.23057644110275688,0.5151515151515152,0.33157894736842103,0.21428571428571427,0.8602941176470588,0.25,0.5454545454545454,0.8235294117647058,0.15151515151515152
131,DECI_S0965856419306858,0.2174037909247559,0.2356366459627329,0.2334384858044164,0.2496551724137931,0.21042084168336672,0.32023575638506874,0.1370106761565836,0.09209453952730237,0.225705329153605,0.20504731861198736,0.05166666666666667,0.09022556390977443,0.2272727272727273,0.15263157894736842,0.05803571428571428,0.1323529411764706,0.2222222222222222,0.3090909090909091,0.08823529411764705,0.0
132,DECI_S2589750019300573,0.10476737507179781,0.12694099378881987,0.04521556256572029,0.1489655172413793,0.17034068136272543,0.21807465618860508,0.5071174377224199,0.12387938060309699,0.19122257053291536,0.12618296529968454,0.085,0.07017543859649122,0.15656565656565657,0.07894736842105263,0.026785714285714284,0.051470588235294115,0.08333333333333333,0.10909090909090909,0.11764705882352941,0.0
133,DECI_S2589750019300822,0.1504882251579552,0.18051242236024842,0.15457413249211355,0.12551724137931033,0.6452905811623246,0.2298624754420432,0.34341637010676157,0.09209453952730237,0.11912225705329155,0.1419558359621451,0.07,0.08521303258145363,0.11111111111111112,0.03684210526315789,0.08482142857142856,0.2647058823529412,0.15277777777777776,0.2545454545454545,0.14705882352941177,0.0
134,DECI_S2589750019300883,0.13233773693279724,0.20574534161490682,0.07991587802313355,0.15310344827586206,0.282565130260521,0.30648330058939094,0.37010676156583633,0.07497962510187449,0.19122257053291536,0.07255520504731862,0.028333333333333335,0.06265664160401002,0.14141414141414144,0.021052631578947368,0.04464285714285714,0.1838235294117647,0.1388888888888889,0.18181818181818182,0.0,0.0
135,DECI_S2589750019301086,0.1788052843193567,0.2930900621118012,0.10620399579390116,0.16551724137931034,0.1503006012024048,0.2554027504911591,0.17971530249110318,0.11817440912795436,0.1724137931034483,0.1608832807570978,0.08333333333333334,0.08521303258145363,0.09090909090909091,0.08421052631578947,0.13392857142857142,0.125,0.041666666666666664,0.14545454545454545,0.14705882352941177,0.06060606060606061
136,DECI_S2589750019301281,0.1945433658816772,0.25232919254658387,0.2365930599369085,0.15310344827586206,0.5170340681362725,0.2691552062868369,0.4288256227758007,0.09698451507742462,0.2225705329153605,0.1451104100946372,0.07833333333333334,0.19799498746867167,0.10101010101010102,0.08947368421052632,0.08035714285714285,0.08823529411764705,0.08333333333333333,0.23636363636363636,0.058823529411764705,0.0
137,DECI_S258975001930130X,0.12159678345778288,0.21273291925465837,0.17350157728706622,0.13793103448275862,0.2685370741482966,0.16502946954813358,0.15124555160142347,0.10024449877750612,0.09717868338557994,0.08832807570977919,0.07333333333333333,0.12030075187969924,0.07070707070707072,0.021052631578947368,0.05357142857142857,0.058823529411764705,0.027777777777777776,0.19999999999999998,0.0,0.030303030303030304
138,DECI_S2589750019301591,0.1411832280298679,0.14557453416149066,0.11146161934805468,0.1089655172413793,0.33466933867735466,0.11198428290766207,0.14412811387900354,0.037489812550937245,0.21003134796238243,0.09779179810725552,0.058333333333333334,0.07769423558897243,0.09090909090909091,0.04736842105263158,0.11160714285714285,0.1764705882352941,0.027777777777777776,0.10909090909090909,0.029411764705882353,0.0
139,DECI_S2590198219300144,0.1819643882825962,0.17973602484472048,0.22292323869610933,0.17241379310344826,0.19238476953907813,0.18467583497053044,0.16370106761565836,0.13691931540342298,0.21630094043887146,0.3280757097791798,0.08333333333333334,0.12531328320802004,0.11111111111111112,0.12631578947368421,0.13839285714285712,0.051470588235294115,0.125,0.3090909090909091,0.058823529411764705,0.15151515151515152
140,ECON_S0014292117301010,0.2376220562894888,0.23136645962732919,0.31230283911671924,0.26206896551724135,0.14028056112224446,0.34970530451866405,0.22241992882562275,0.1165444172779136,0.16300940438871472,0.26813880126182965,0.2783333333333334,0.11528822055137844,0.14141414141414144,0.07894736842105263,0.09821428571428571,0.5073529411764706,0.4305555555555555,0.32727272727272727,0.11764705882352941,0.12121212121212122
141,ECON_S0047272717300361,0.24261918437679497,0.36296583850931674,0.1882229232386961,0.2593103448275862,0.3547094188376753,0.38703339882121807,0.5693950177935942,0.13447432762836184,0.07523510971786834,0.35646687697160884,0.17500000000000002,0.05764411027568922,0.15151515151515152,0.17894736842105263,0.10714285714285714,0.6470588235294118,0.3611111111111111,0.36363636363636365,0.38235294117647056,0.06060606060606061
142,ECON_S0047272717301299,0.28564043653072946,0.4161490683229814,0.32492113564668773,0.39034482758620687,0.3046092184368737,0.7485265225933202,0.3469750889679715,0.1874490627546862,0.26018808777429464,0.35331230283911674,0.13833333333333334,0.13533834586466165,0.3434343434343435,0.22105263157894736,0.12053571428571427,0.7794117647058824,0.2777777777777778,1.0,0.20588235294117646,0.12121212121212122
143,ECON_S0047272717302086,0.33337162550258476,0.46273291925465837,0.19558359621451102,0.40551724137931033,0.36472945891783565,0.7269155206286836,0.6120996441281139,0.11817440912795436,0.2006269592476489,0.5078864353312302,0.29833333333333334,0.23558897243107768,0.4444444444444445,0.29473684210526313,0.1875,1.0,0.2361111111111111,0.7272727272727273,0.29411764705882354,0.21212121212121213
